OpportunityID,StageName,EnteredDate,ExitedDate,DaysInStage,IsCurrentStage
OPP-00431,Qualified,2024-09-11,2024-09-21,10,false
OPP-00431,Demo,2024-09-21,2024-09-26,5,false
OPP-00431,Proposal,2024-09-26,2024-10-09,13,false
OPP-00431,Commit,2024-10-09,2024-10-20,11,false
OPP-00432,Prospect,2026-03-14,2026-03-26,12,false
OPP-00432,Qualified,2026-03-26,2026-04-01,6,false
OPP-00432,Demo,2026-04-01,,78,true
OPP-00433,Prospect,2025-12-03,2025-12-09,6,false
OPP-00433,Qualified,2025-12-09,,191,true
OPP-00434,Prospect,2025-10-05,2025-10-17,12,false
OPP-00434,Qualified,2025-10-17,2025-10-26,9,false
OPP-00434,Demo,2025-10-26,2025-10-29,3,false
OPP-00434,Proposal,2025-10-29,2025-11-10,12,false
OPP-00435,Prospect,2025-10-19,2025-10-27,8,false
OPP-00435,Qualified,2025-10-27,2025-11-05,9,false
OPP-00435,Demo,2025-11-05,,225,true
OPP-00436,Prospect,2024-03-03,2024-03-15,12,false
OPP-00436,Qualified,2024-03-15,2024-03-24,9,false
OPP-00436,Demo,2024-03-24,2024-03-30,6,false
OPP-00436,Proposal,2024-03-30,2024-04-14,15,false
OPP-00436,Commit,2024-04-14,2024-04-28,14,false
OPP-00437,Prospect,2025-03-13,2025-03-20,7,false
OPP-00437,Qualified,2025-03-20,2025-03-30,10,false
OPP-00437,Demo,2025-03-30,2025-04-08,9,false
OPP-00437,Proposal,2025-04-08,2025-04-22,14,false
OPP-00437,Commit,2025-04-22,2025-05-04,12,false
OPP-00438,Prospect,2025-09-10,2025-09-21,11,false
OPP-00438,Qualified,2025-09-21,2025-09-29,8,false
OPP-00438,Demo,2025-09-29,2025-10-02,3,false
OPP-00438,Proposal,2025-10-02,2025-10-17,15,false
OPP-00438,Commit,2025-10-17,2025-10-30,13,false
OPP-00439,Prospect,2026-06-18,2026-06-25,7,false
OPP-00439,Qualified,2026-06-25,2026-07-03,8,false
OPP-00439,Demo,2026-07-03,2026-07-10,7,false
OPP-00439,Proposal,2026-07-10,2026-07-26,16,false
OPP-00439,Commit,2026-07-26,,0,true
OPP-00440,Prospect,2026-07-01,2026-07-12,11,false
OPP-00440,Qualified,2026-07-12,2026-07-21,9,false
OPP-00440,Demo,2026-07-21,,0,true
OPP-00441,Prospect,2025-08-29,2025-09-01,3,false
OPP-00441,Qualified,2025-09-01,2025-09-09,8,false
OPP-00441,Demo,2025-09-09,2025-09-16,7,false
OPP-00441,Proposal,2025-09-16,2025-10-03,17,false
OPP-00441,Commit,2025-10-03,2025-10-13,10,false
OPP-00442,Prospect,2026-05-15,,34,true
OPP-00443,Prospect,2026-05-23,2026-05-30,7,false
OPP-00443,Qualified,2026-05-30,2026-06-03,4,false
OPP-00443,Demo,2026-06-03,,15,true
OPP-00444,Prospect,2024-05-25,2024-06-09,15,false
OPP-00444,Qualified,2024-06-09,2024-06-18,9,false
OPP-00444,Demo,2024-06-18,2024-06-23,5,false
OPP-00444,Proposal,2024-06-23,2024-07-10,17,false
OPP-00444,Commit,2024-07-10,2024-07-20,10,false
OPP-00445,Prospect,2025-04-12,2025-04-18,6,false
OPP-00445,Qualified,2025-04-18,2025-04-29,11,false
OPP-00445,Demo,2025-04-29,2025-05-02,3,false
OPP-00445,Proposal,2025-05-02,2025-05-12,10,false
OPP-00445,Commit,2025-05-12,2025-05-20,8,false
OPP-00446,Prospect,2024-03-28,2024-04-07,10,false
OPP-00446,Qualified,2024-04-07,2024-04-17,10,false
OPP-00447,Prospect,2023-11-25,2023-12-10,15,false
OPP-00448,Prospect,2025-03-04,2025-03-09,5,false
OPP-00448,Qualified,2025-03-09,2025-03-15,6,false
OPP-00449,Prospect,2026-02-11,2026-02-15,4,false
OPP-00449,Qualified,2026-02-15,2026-02-23,8,false
OPP-00449,Demo,2026-02-23,,115,true
OPP-00450,Prospect,2025-02-12,2025-02-18,6,false
OPP-00450,Qualified,2025-02-18,2025-03-03,13,false
OPP-00450,Demo,2025-03-03,2025-03-10,7,false
OPP-00450,Proposal,2025-03-10,2025-03-24,14,false
OPP-00450,Commit,2025-03-24,2025-04-03,10,false
OPP-00451,Prospect,2024-04-16,2024-04-22,6,false
OPP-00451,Qualified,2024-04-22,2024-05-04,12,false
OPP-00451,Demo,2024-05-04,2024-05-06,2,false
OPP-00451,Proposal,2024-05-06,2024-05-25,19,false
OPP-00451,Commit,2024-05-25,2024-06-07,13,false
OPP-00452,Prospect,2026-07-30,2026-08-10,11,false
OPP-00452,Qualified,2026-08-10,2026-08-16,6,false
OPP-00452,Demo,2026-08-16,2026-08-22,6,false
OPP-00452,Proposal,2026-08-22,2026-09-07,16,false
OPP-00452,Commit,2026-09-07,,0,true
OPP-00453,Prospect,2025-10-31,2025-11-08,8,false
OPP-00453,Qualified,2025-11-08,2025-11-14,6,false
OPP-00453,Demo,2025-11-14,2025-11-18,4,false
OPP-00453,Proposal,2025-11-18,,212,true
OPP-00454,Prospect,2026-05-21,2026-05-25,4,false
OPP-00454,Qualified,2026-05-25,2026-06-06,12,false
OPP-00454,Demo,2026-06-06,2026-06-08,2,false
OPP-00454,Proposal,2026-06-08,,10,true
OPP-00455,Prospect,2026-04-02,,77,true
OPP-00456,Prospect,2025-11-01,2025-11-09,8,false
OPP-00456,Qualified,2025-11-09,2025-11-17,8,false
OPP-00456,Demo,2025-11-17,2025-11-22,5,false
OPP-00456,Proposal,2025-11-22,2025-12-08,16,false
OPP-00456,Commit,2025-12-08,,192,true
OPP-00457,Prospect,2026-04-11,2026-04-24,13,false
OPP-00457,Qualified,2026-04-24,2026-05-04,10,false
OPP-00457,Demo,2026-05-04,2026-05-13,9,false
OPP-00457,Proposal,2026-05-13,2026-05-27,14,false
OPP-00457,Commit,2026-05-27,,22,true
OPP-00458,Prospect,2026-07-25,2026-08-03,9,false
OPP-00458,Qualified,2026-08-03,2026-08-13,10,false
OPP-00458,Demo,2026-08-13,2026-08-14,1,false
OPP-00458,Proposal,2026-08-14,,0,true
OPP-00459,Prospect,2025-10-01,2025-10-12,11,false
OPP-00459,Qualified,2025-10-12,2025-10-24,12,false
OPP-00459,Demo,2025-10-24,2025-10-31,7,false
OPP-00459,Proposal,2025-10-31,2025-11-16,16,false
OPP-00459,Commit,2025-11-16,2025-11-27,11,false
OPP-00460,Prospect,2025-08-16,2025-08-30,14,false
OPP-00461,Prospect,2026-01-26,2026-02-07,12,false
OPP-00461,Qualified,2026-02-07,2026-02-15,8,false
OPP-00461,Demo,2026-02-15,2026-02-20,5,false
OPP-00461,Proposal,2026-02-20,,118,true
OPP-00462,Prospect,2026-05-08,2026-05-15,7,false
OPP-00462,Qualified,2026-05-15,2026-05-24,9,false
OPP-00462,Demo,2026-05-24,2026-05-25,1,false
OPP-00462,Proposal,2026-05-25,,24,true
OPP-00463,Prospect,2026-02-21,,117,true
OPP-00464,Prospect,2024-01-31,2024-02-13,13,false
OPP-00464,Qualified,2024-02-13,2024-02-19,6,false
OPP-00464,Demo,2024-02-19,2024-02-25,6,false
OPP-00465,Prospect,2026-01-20,,149,true
OPP-00466,Prospect,2024-04-15,2024-04-25,10,false
OPP-00466,Qualified,2024-04-25,2024-05-03,8,false
OPP-00466,Demo,2024-05-03,2024-05-09,6,false
OPP-00466,Proposal,2024-05-09,2024-05-20,11,false
OPP-00466,Commit,2024-05-20,2024-05-28,8,false
OPP-00467,Prospect,2024-05-20,2024-05-29,9,false
OPP-00467,Qualified,2024-05-29,2024-06-04,6,false
OPP-00467,Demo,2024-06-04,2024-06-13,9,false
OPP-00467,Proposal,2024-06-13,2024-06-25,12,false
OPP-00467,Commit,2024-06-25,2024-07-13,18,false
OPP-00468,Prospect,2025-04-07,2025-04-14,7,false
OPP-00468,Qualified,2025-04-14,2025-04-26,12,false
OPP-00468,Demo,2025-04-26,2025-05-01,5,false
OPP-00468,Proposal,2025-05-01,2025-05-16,15,false
OPP-00468,Commit,2025-05-16,2025-05-26,10,false
OPP-00469,Prospect,2025-03-17,2025-03-27,10,false
OPP-00470,Prospect,2025-04-28,2025-05-02,4,false
OPP-00470,Qualified,2025-05-02,2025-05-09,7,false
OPP-00470,Demo,2025-05-09,2025-05-18,9,false
OPP-00470,Proposal,2025-05-18,2025-06-05,18,false
OPP-00470,Commit,2025-06-05,2025-06-15,10,false
OPP-00471,Prospect,2024-04-23,2024-05-03,10,false
OPP-00471,Qualified,2024-05-03,2024-05-11,8,false
OPP-00471,Demo,2024-05-11,2024-05-19,8,false
OPP-00471,Proposal,2024-05-19,2024-06-04,16,false
OPP-00472,Prospect,2026-04-14,2026-04-26,12,false
OPP-00472,Qualified,2026-04-26,,53,true
OPP-00473,Prospect,2026-03-07,2026-03-16,9,false
OPP-00473,Qualified,2026-03-16,,94,true
OPP-00474,Prospect,2026-07-30,,0,true
OPP-00475,Prospect,2024-06-07,2024-06-19,12,false
OPP-00476,Prospect,2025-12-05,2025-12-12,7,false
OPP-00476,Qualified,2025-12-12,2025-12-18,6,false
OPP-00476,Demo,2025-12-18,2025-12-23,5,false
OPP-00476,Proposal,2025-12-23,2026-01-13,21,false
OPP-00476,Commit,2026-01-13,,156,true
OPP-00477,Prospect,2026-02-12,2026-02-27,15,false
OPP-00477,Qualified,2026-02-27,2026-03-08,9,false
OPP-00477,Demo,2026-03-08,,102,true
OPP-00478,Prospect,2026-05-02,2026-05-11,9,false
OPP-00478,Qualified,2026-05-11,2026-05-20,9,false
OPP-00478,Demo,2026-05-20,,29,true
OPP-00479,Prospect,2024-05-10,2024-05-22,12,false
OPP-00479,Qualified,2024-05-22,2024-06-05,14,false
OPP-00479,Demo,2024-06-05,2024-06-13,8,false
OPP-00480,Prospect,2025-09-04,2025-09-07,3,false
OPP-00480,Qualified,2025-09-07,2025-09-14,7,false
OPP-00480,Demo,2025-09-14,2025-09-22,8,false
OPP-00480,Proposal,2025-09-22,2025-10-09,17,false
OPP-00480,Commit,2025-10-09,2025-10-22,13,false
OPP-00481,Prospect,2026-03-22,2026-03-30,8,false
OPP-00481,Qualified,2026-03-30,2026-04-09,10,false
OPP-00481,Demo,2026-04-09,2026-04-16,7,false
OPP-00481,Proposal,2026-04-16,,63,true
OPP-00482,Prospect,2024-01-11,2024-01-22,11,false
OPP-00483,Prospect,2023-11-20,2023-11-27,7,false
OPP-00483,Qualified,2023-11-27,2023-12-08,11,false
OPP-00483,Demo,2023-12-08,2023-12-13,5,false
OPP-00483,Proposal,2023-12-13,2023-12-27,14,false
OPP-00483,Commit,2023-12-27,2024-01-04,8,false
OPP-00484,Prospect,2025-03-27,2025-04-01,5,false
OPP-00484,Qualified,2025-04-01,2025-04-12,11,false
OPP-00484,Demo,2025-04-12,2025-04-19,7,false
OPP-00484,Proposal,2025-04-19,2025-05-02,13,false
OPP-00484,Commit,2025-05-02,2025-05-20,18,false
OPP-00485,Prospect,2025-09-19,2025-09-28,9,false
OPP-00485,Qualified,2025-09-28,2025-10-07,9,false
OPP-00485,Demo,2025-10-07,2025-10-13,6,false
OPP-00485,Proposal,2025-10-13,2025-10-26,13,false
OPP-00485,Commit,2025-10-26,2025-11-10,15,false
OPP-00486,Prospect,2025-09-24,2025-10-04,10,false
OPP-00486,Qualified,2025-10-04,2025-10-13,9,false
OPP-00486,Demo,2025-10-13,2025-10-15,2,false
OPP-00486,Proposal,2025-10-15,,246,true
OPP-00487,Prospect,2026-05-05,,44,true
OPP-00488,Prospect,2026-01-04,2026-01-09,5,false
OPP-00488,Qualified,2026-01-09,2026-01-21,12,false
OPP-00488,Demo,2026-01-21,2026-01-25,4,false
OPP-00488,Proposal,2026-01-25,,144,true
OPP-00489,Prospect,2025-11-03,2025-11-11,8,false
OPP-00489,Qualified,2025-11-11,2025-11-19,8,false
OPP-00489,Demo,2025-11-19,2025-11-22,3,false
OPP-00489,Proposal,2025-11-22,,208,true
OPP-00490,Prospect,2025-11-03,,227,true
OPP-00491,Prospect,2025-03-09,2025-03-19,10,false
OPP-00491,Qualified,2025-03-19,2025-03-26,7,false
OPP-00491,Demo,2025-03-26,2025-03-29,3,false
OPP-00491,Proposal,2025-03-29,2025-04-14,16,false
OPP-00491,Commit,2025-04-14,2025-04-18,4,false
OPP-00492,Prospect,2026-04-27,2026-05-01,4,false
OPP-00492,Qualified,2026-05-01,,48,true
OPP-00493,Prospect,2025-10-20,2025-11-03,14,false
OPP-00493,Qualified,2025-11-03,2025-11-12,9,false
OPP-00493,Demo,2025-11-12,2025-11-18,6,false
OPP-00493,Proposal,2025-11-18,,212,true
OPP-00494,Prospect,2024-10-07,2024-10-19,12,false
OPP-00494,Qualified,2024-10-19,2024-10-30,11,false
OPP-00494,Demo,2024-10-30,2024-11-01,2,false
OPP-00494,Proposal,2024-11-01,2024-11-15,14,false
OPP-00494,Commit,2024-11-15,2024-11-30,15,false
OPP-00495,Prospect,2026-02-20,2026-03-03,11,false
OPP-00495,Qualified,2026-03-03,2026-03-13,10,false
OPP-00495,Demo,2026-03-13,,97,true
OPP-00496,Prospect,2024-11-09,2024-11-15,6,false
OPP-00497,Prospect,2025-12-19,2025-12-27,8,false
OPP-00497,Qualified,2025-12-27,2026-01-02,6,false
OPP-00497,Demo,2026-01-02,2026-01-07,5,false
OPP-00497,Proposal,2026-01-07,,162,true
OPP-00498,Prospect,2026-05-15,,34,true
OPP-00499,Prospect,2026-06-19,2026-06-26,7,false
OPP-00499,Qualified,2026-06-26,,0,true
OPP-00500,Prospect,2024-08-28,2024-09-02,5,false
OPP-00500,Qualified,2024-09-02,2024-09-12,10,false
OPP-00500,Demo,2024-09-12,2024-09-19,7,false
OPP-00500,Proposal,2024-09-19,2024-10-02,13,false
OPP-00500,Commit,2024-10-02,2024-10-14,12,false
