time_entry_id,entry_date,project_id,consultant_id,hours,billable_hours,non_billable_hours,entry_type,bill_rate,cost_rate,revenue,labor_cost
TE0034270,2025-09-10,PR0050,CN072,0.5,0.5,0,Billable Delivery,134,55,67.0,27.5
TE0034271,2025-09-11,PR0050,CN072,0.5,0.5,0,Billable Delivery,134,55,67.0,27.5
TE0034272,2025-09-15,PR0050,CN072,2.34,2.34,0,Billable Delivery,134,55,313.56,128.7
TE0034273,2025-09-16,PR0050,CN072,2.91,2.91,0,Billable Delivery,134,55,389.94,160.05
TE0034274,2025-09-17,PR0050,CN072,0.5,0.5,0,Billable Delivery,134,55,67.0,27.5
TE0034275,2025-09-18,PR0050,CN072,3.18,3.18,0,Billable Delivery,134,55,426.12,174.9
TE0034276,2025-09-19,PR0050,CN072,0.5,0.5,0,Billable Delivery,134,55,67.0,27.5
TE0034277,2025-09-22,PR0050,CN072,2.18,2.18,0,Billable Delivery,134,55,292.12,119.9
TE0034278,2025-09-23,PR0050,CN072,1.05,0,1.05,Internal,0,55,0.0,57.75
TE0034279,2025-09-25,PR0050,CN072,2.36,2.36,0,Billable Delivery,134,55,316.24,129.8
TE0034280,2025-09-26,PR0050,CN072,4.48,4.48,0,Billable Delivery,134,55,600.32,246.4
TE0034281,2025-09-29,PR0050,CN072,1.74,1.74,0,Billable Delivery,134,55,233.16,95.7
TE0034282,2025-10-01,PR0050,CN072,4.04,0,4.04,Admin,0,55,0.0,222.2
TE0034283,2025-10-02,PR0050,CN072,2.53,2.53,0,Billable Delivery,134,55,339.02,139.15
TE0034284,2025-10-03,PR0050,CN072,2.19,2.19,0,Billable Delivery,134,55,293.46,120.45
TE0034285,2025-10-08,PR0050,CN072,1.35,1.35,0,Billable Delivery,134,55,180.9,74.25
TE0034286,2025-10-09,PR0050,CN072,2.49,2.49,0,Billable Delivery,134,55,333.66,136.95
TE0034287,2025-10-14,PR0050,CN072,1.84,1.84,0,Billable Delivery,134,55,246.56,101.2
TE0034288,2025-10-15,PR0050,CN072,2.09,2.09,0,Billable Delivery,134,55,280.06,114.95
TE0034289,2025-10-16,PR0050,CN072,0.5,0.5,0,Billable Delivery,134,55,67.0,27.5
TE0034290,2025-10-17,PR0050,CN072,0.5,0.5,0,Billable Delivery,134,55,67.0,27.5
TE0034291,2025-10-20,PR0050,CN072,1.67,1.67,0,Billable Delivery,134,55,223.78,91.85
TE0034292,2025-10-21,PR0050,CN072,0.54,0.54,0,Billable Delivery,134,55,72.36,29.7
TE0034293,2025-10-22,PR0050,CN072,2.56,0,2.56,Admin,0,55,0.0,140.8
TE0034294,2025-10-23,PR0050,CN072,0.75,0.75,0,Billable Delivery,134,55,100.5,41.25
TE0034295,2025-10-24,PR0050,CN072,3.24,3.24,0,Billable Delivery,134,55,434.16,178.2
TE0034296,2025-10-27,PR0050,CN072,1.92,1.92,0,Billable Delivery,134,55,257.28,105.6
TE0034297,2025-10-28,PR0050,CN072,1.03,1.03,0,Billable Delivery,134,55,138.02,56.65
TE0034298,2025-10-29,PR0050,CN072,3.62,3.62,0,Billable Delivery,134,55,485.08,199.1
TE0034299,2025-10-30,PR0050,CN072,3.62,0,3.62,Enablement,0,55,0.0,199.1
TE0034300,2025-11-03,PR0050,CN072,2.41,2.41,0,Billable Delivery,134,55,322.94,132.55
TE0034301,2025-11-04,PR0050,CN072,2.03,2.03,0,Billable Delivery,134,55,272.02,111.65
TE0034302,2025-11-06,PR0050,CN072,0.5,0.5,0,Billable Delivery,134,55,67.0,27.5
TE0034303,2025-11-07,PR0050,CN072,2.32,2.32,0,Billable Delivery,134,55,310.88,127.6
TE0034304,2025-11-10,PR0050,CN072,1.79,1.79,0,Billable Delivery,134,55,239.86,98.45
TE0034305,2025-11-11,PR0050,CN072,0.5,0.5,0,Billable Delivery,134,55,67.0,27.5
TE0034306,2025-11-12,PR0050,CN072,0.5,0.5,0,Billable Delivery,134,55,67.0,27.5
TE0034307,2025-11-14,PR0050,CN072,0.5,0.5,0,Billable Delivery,134,55,67.0,27.5
TE0034308,2025-04-14,PR0050,CN115,3.44,3.44,0,Billable Delivery,101,50,347.44,172.0
TE0034309,2025-04-15,PR0050,CN115,4.82,4.82,0,Billable Delivery,101,50,486.82,241.0
TE0034310,2025-04-16,PR0050,CN115,0.81,0.81,0,Billable Delivery,101,50,81.81,40.5
TE0034311,2025-04-17,PR0050,CN115,1.81,1.81,0,Billable Delivery,101,50,182.81,90.5
TE0034312,2025-04-18,PR0050,CN115,2.13,2.13,0,Billable Delivery,101,50,215.13,106.5
TE0034313,2025-04-22,PR0050,CN115,1.14,0,1.14,Enablement,0,50,0.0,57.0
TE0034314,2025-04-23,PR0050,CN115,1.83,1.83,0,Billable Delivery,101,50,184.83,91.5
TE0034315,2025-04-28,PR0050,CN115,2.2,2.2,0,Billable Delivery,101,50,222.2,110.0
TE0034316,2025-04-29,PR0050,CN115,4.1,0,4.1,Admin,0,50,0.0,205.0
TE0034317,2025-05-02,PR0050,CN115,0.92,0.92,0,Billable Delivery,101,50,92.92,46.0
TE0034318,2025-05-05,PR0050,CN115,1.74,1.74,0,Billable Delivery,101,50,175.74,87.0
TE0034319,2025-05-06,PR0050,CN115,3.21,3.21,0,Billable Delivery,101,50,324.21,160.5
TE0034320,2025-05-07,PR0050,CN115,2.91,2.91,0,Billable Delivery,101,50,293.91,145.5
TE0034321,2025-05-08,PR0050,CN115,4.43,4.43,0,Billable Delivery,101,50,447.43,221.5
TE0034322,2025-05-09,PR0050,CN115,2.87,2.87,0,Billable Delivery,101,50,289.87,143.5
TE0034323,2025-05-12,PR0050,CN115,2.72,0,2.72,Internal,0,50,0.0,136.0
TE0034324,2025-05-13,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034325,2025-05-14,PR0050,CN115,2.62,2.62,0,Billable Delivery,101,50,264.62,131.0
TE0034326,2025-05-16,PR0050,CN115,2.33,2.33,0,Billable Delivery,101,50,235.33,116.5
TE0034327,2025-05-19,PR0050,CN115,0.97,0.97,0,Billable Delivery,101,50,97.97,48.5
TE0034328,2025-05-21,PR0050,CN115,3.95,3.95,0,Billable Delivery,101,50,398.95,197.5
TE0034329,2025-05-22,PR0050,CN115,1.75,1.75,0,Billable Delivery,101,50,176.75,87.5
TE0034330,2025-05-26,PR0050,CN115,1.74,0,1.74,Admin,0,50,0.0,87.0
TE0034331,2025-05-27,PR0050,CN115,3.29,3.29,0,Billable Delivery,101,50,332.29,164.5
TE0034332,2025-05-28,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034333,2025-05-29,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034334,2025-06-03,PR0050,CN115,2.23,2.23,0,Billable Delivery,101,50,225.23,111.5
TE0034335,2025-06-05,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034336,2025-06-06,PR0050,CN115,0.6,0.6,0,Billable Delivery,101,50,60.6,30.0
TE0034337,2025-06-09,PR0050,CN115,3.97,3.97,0,Billable Delivery,101,50,400.97,198.5
TE0034338,2025-06-10,PR0050,CN115,0.71,0.71,0,Billable Delivery,101,50,71.71,35.5
TE0034339,2025-06-11,PR0050,CN115,1.88,1.88,0,Billable Delivery,101,50,189.88,94.0
TE0034340,2025-06-13,PR0050,CN115,2.94,2.94,0,Billable Delivery,101,50,296.94,147.0
TE0034341,2025-06-16,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034342,2025-06-19,PR0050,CN115,1.59,1.59,0,Billable Delivery,101,50,160.59,79.5
TE0034343,2025-06-20,PR0050,CN115,1.3,1.3,0,Billable Delivery,101,50,131.3,65.0
TE0034344,2025-06-23,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034345,2025-06-24,PR0050,CN115,1.57,1.57,0,Billable Delivery,101,50,158.57,78.5
TE0034346,2025-06-25,PR0050,CN115,4.96,4.96,0,Billable Delivery,101,50,500.96,248.0
TE0034347,2025-06-26,PR0050,CN115,1.22,0,1.22,Internal,0,50,0.0,61.0
TE0034348,2025-06-27,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034349,2025-06-30,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034350,2025-07-01,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034351,2025-07-02,PR0050,CN115,1.77,0,1.77,Enablement,0,50,0.0,88.5
TE0034352,2025-07-03,PR0050,CN115,1.01,1.01,0,Billable Delivery,101,50,102.01,50.5
TE0034353,2025-07-04,PR0050,CN115,3.49,3.49,0,Billable Delivery,101,50,352.49,174.5
TE0034354,2025-07-07,PR0050,CN115,2.03,2.03,0,Billable Delivery,101,50,205.03,101.5
TE0034355,2025-07-08,PR0050,CN115,1.02,1.02,0,Billable Delivery,101,50,103.02,51.0
TE0034356,2025-07-09,PR0050,CN115,3.18,3.18,0,Billable Delivery,101,50,321.18,159.0
TE0034357,2025-07-10,PR0050,CN115,3.34,3.34,0,Billable Delivery,101,50,337.34,167.0
TE0034358,2025-07-11,PR0050,CN115,1.58,1.58,0,Billable Delivery,101,50,159.58,79.0
TE0034359,2025-07-14,PR0050,CN115,1.24,1.24,0,Billable Delivery,101,50,125.24,62.0
TE0034360,2025-07-15,PR0050,CN115,2.37,2.37,0,Billable Delivery,101,50,239.37,118.5
TE0034361,2025-07-16,PR0050,CN115,2.04,2.04,0,Billable Delivery,101,50,206.04,102.0
TE0034362,2025-07-17,PR0050,CN115,0.83,0.83,0,Billable Delivery,101,50,83.83,41.5
TE0034363,2025-07-18,PR0050,CN115,2.79,2.79,0,Billable Delivery,101,50,281.79,139.5
TE0034364,2025-07-21,PR0050,CN115,1.53,1.53,0,Billable Delivery,101,50,154.53,76.5
TE0034365,2025-07-22,PR0050,CN115,1.69,1.69,0,Billable Delivery,101,50,170.69,84.5
TE0034366,2025-07-23,PR0050,CN115,1.33,0,1.33,Internal,0,50,0.0,66.5
TE0034367,2025-07-24,PR0050,CN115,3.46,3.46,0,Billable Delivery,101,50,349.46,173.0
TE0034368,2025-07-28,PR0050,CN115,1.84,1.84,0,Billable Delivery,101,50,185.84,92.0
TE0034369,2025-07-29,PR0050,CN115,2.9,2.9,0,Billable Delivery,101,50,292.9,145.0
TE0034370,2025-07-30,PR0050,CN115,1.73,0,1.73,Rework,0,50,0.0,86.5
TE0034371,2025-07-31,PR0050,CN115,2.34,2.34,0,Billable Delivery,101,50,236.34,117.0
TE0034372,2025-08-01,PR0050,CN115,2.19,2.19,0,Billable Delivery,101,50,221.19,109.5
TE0034373,2025-08-04,PR0050,CN115,3.54,0,3.54,Enablement,0,50,0.0,177.0
TE0034374,2025-08-05,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034375,2025-08-06,PR0050,CN115,1.82,1.82,0,Billable Delivery,101,50,183.82,91.0
TE0034376,2025-08-07,PR0050,CN115,2.91,0,2.91,Rework,0,50,0.0,145.5
TE0034377,2025-08-08,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034378,2025-08-11,PR0050,CN115,1.49,1.49,0,Billable Delivery,101,50,150.49,74.5
TE0034379,2025-08-12,PR0050,CN115,4.85,4.85,0,Billable Delivery,101,50,489.85,242.5
TE0034380,2025-08-13,PR0050,CN115,2.29,0,2.29,Admin,0,50,0.0,114.5
TE0034381,2025-08-14,PR0050,CN115,2.21,2.21,0,Billable Delivery,101,50,223.21,110.5
TE0034382,2025-08-15,PR0050,CN115,2.26,0,2.26,Enablement,0,50,0.0,113.0
TE0034383,2025-08-19,PR0050,CN115,3.26,3.26,0,Billable Delivery,101,50,329.26,163.0
TE0034384,2025-08-20,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034385,2025-08-21,PR0050,CN115,1.88,1.88,0,Billable Delivery,101,50,189.88,94.0
TE0034386,2025-08-22,PR0050,CN115,3.16,3.16,0,Billable Delivery,101,50,319.16,158.0
TE0034387,2025-08-25,PR0050,CN115,0.91,0,0.91,Rework,0,50,0.0,45.5
TE0034388,2025-08-26,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034389,2025-08-27,PR0050,CN115,2.05,2.05,0,Billable Delivery,101,50,207.05,102.5
TE0034390,2025-08-28,PR0050,CN115,1.74,1.74,0,Billable Delivery,101,50,175.74,87.0
TE0034391,2025-09-01,PR0050,CN115,1.92,1.92,0,Billable Delivery,101,50,193.92,96.0
TE0034392,2025-09-02,PR0050,CN115,0.97,0.97,0,Billable Delivery,101,50,97.97,48.5
TE0034393,2025-09-03,PR0050,CN115,2.97,2.97,0,Billable Delivery,101,50,299.97,148.5
TE0034394,2025-09-05,PR0050,CN115,1.2,0,1.2,Rework,0,50,0.0,60.0
TE0034395,2025-09-08,PR0050,CN115,2.03,2.03,0,Billable Delivery,101,50,205.03,101.5
TE0034396,2025-09-09,PR0050,CN115,1.17,1.17,0,Billable Delivery,101,50,118.17,58.5
TE0034397,2025-09-10,PR0050,CN115,2.77,2.77,0,Billable Delivery,101,50,279.77,138.5
TE0034398,2025-09-11,PR0050,CN115,2.67,2.67,0,Billable Delivery,101,50,269.67,133.5
TE0034399,2025-09-12,PR0050,CN115,2.89,2.89,0,Billable Delivery,101,50,291.89,144.5
TE0034400,2025-09-15,PR0050,CN115,5.76,5.76,0,Billable Delivery,101,50,581.76,288.0
TE0034401,2025-09-16,PR0050,CN115,1.57,1.57,0,Billable Delivery,101,50,158.57,78.5
TE0034402,2025-09-18,PR0050,CN115,1.88,1.88,0,Billable Delivery,101,50,189.88,94.0
TE0034403,2025-09-19,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034404,2025-09-22,PR0050,CN115,3.16,3.16,0,Billable Delivery,101,50,319.16,158.0
TE0034405,2025-09-23,PR0050,CN115,2.22,2.22,0,Billable Delivery,101,50,224.22,111.0
TE0034406,2025-09-24,PR0050,CN115,1.13,1.13,0,Billable Delivery,101,50,114.13,56.5
TE0034407,2025-09-26,PR0050,CN115,2.19,0,2.19,Rework,0,50,0.0,109.5
TE0034408,2025-09-29,PR0050,CN115,2.18,2.18,0,Billable Delivery,101,50,220.18,109.0
TE0034409,2025-09-30,PR0050,CN115,3.27,3.27,0,Billable Delivery,101,50,330.27,163.5
TE0034410,2025-10-02,PR0050,CN115,0.69,0.69,0,Billable Delivery,101,50,69.69,34.5
TE0034411,2025-10-03,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034412,2025-10-06,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034413,2025-10-07,PR0050,CN115,2.54,2.54,0,Billable Delivery,101,50,256.54,127.0
TE0034414,2025-10-08,PR0050,CN115,0.71,0.71,0,Billable Delivery,101,50,71.71,35.5
TE0034415,2025-10-09,PR0050,CN115,0.54,0.54,0,Billable Delivery,101,50,54.54,27.0
TE0034416,2025-10-13,PR0050,CN115,2.19,2.19,0,Billable Delivery,101,50,221.19,109.5
TE0034417,2025-10-14,PR0050,CN115,2.8,0,2.8,Admin,0,50,0.0,140.0
TE0034418,2025-10-16,PR0050,CN115,2.94,2.94,0,Billable Delivery,101,50,296.94,147.0
TE0034419,2025-10-17,PR0050,CN115,2.94,2.94,0,Billable Delivery,101,50,296.94,147.0
TE0034420,2025-10-20,PR0050,CN115,4.27,4.27,0,Billable Delivery,101,50,431.27,213.5
TE0034421,2025-10-22,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034422,2025-10-23,PR0050,CN115,1.78,0,1.78,Internal,0,50,0.0,89.0
TE0034423,2025-10-24,PR0050,CN115,2.35,2.35,0,Billable Delivery,101,50,237.35,117.5
TE0034424,2025-10-27,PR0050,CN115,1.79,1.79,0,Billable Delivery,101,50,180.79,89.5
TE0034425,2025-10-29,PR0050,CN115,1.08,1.08,0,Billable Delivery,101,50,109.08,54.0
TE0034426,2025-10-30,PR0050,CN115,1.63,1.63,0,Billable Delivery,101,50,164.63,81.5
TE0034427,2025-10-31,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034428,2025-11-04,PR0050,CN115,3.64,3.64,0,Billable Delivery,101,50,367.64,182.0
TE0034429,2025-11-05,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034430,2025-11-06,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034431,2025-11-07,PR0050,CN115,1.77,1.77,0,Billable Delivery,101,50,178.77,88.5
TE0034432,2025-11-11,PR0050,CN115,0.5,0.5,0,Billable Delivery,101,50,50.5,25.0
TE0034433,2025-11-12,PR0050,CN115,2.63,2.63,0,Billable Delivery,101,50,265.63,131.5
TE0034434,2025-11-13,PR0050,CN115,2.62,2.62,0,Billable Delivery,101,50,264.62,131.0
TE0034435,2025-11-14,PR0050,CN115,1.67,1.67,0,Billable Delivery,101,50,168.67,83.5
TE0034436,2025-04-14,PR0050,CN004,2.22,2.22,0,Billable Delivery,184,77,408.48,170.94
TE0034437,2025-04-17,PR0050,CN004,1.49,1.49,0,Billable Delivery,184,77,274.16,114.73
TE0034438,2025-04-18,PR0050,CN004,2.42,2.42,0,Billable Delivery,184,77,445.28,186.34
TE0034439,2025-04-21,PR0050,CN004,2.05,2.05,0,Billable Delivery,184,77,377.2,157.85
TE0034440,2025-04-23,PR0050,CN004,1.33,1.33,0,Billable Delivery,184,77,244.72,102.41
TE0034441,2025-04-24,PR0050,CN004,0.71,0.71,0,Billable Delivery,184,77,130.64,54.67
TE0034442,2025-04-25,PR0050,CN004,0.93,0.93,0,Billable Delivery,184,77,171.12,71.61
TE0034443,2025-04-28,PR0050,CN004,1.95,1.95,0,Billable Delivery,184,77,358.8,150.15
TE0034444,2025-04-29,PR0050,CN004,0.59,0.59,0,Billable Delivery,184,77,108.56,45.43
TE0034445,2025-04-30,PR0050,CN004,2.31,2.31,0,Billable Delivery,184,77,425.04,177.87
TE0034446,2025-05-01,PR0050,CN004,5.86,5.86,0,Billable Delivery,184,77,1078.24,451.22
TE0034447,2025-05-02,PR0050,CN004,2.87,2.87,0,Billable Delivery,184,77,528.08,220.99
TE0034448,2025-05-05,PR0050,CN004,1.89,1.89,0,Billable Delivery,184,77,347.76,145.53
TE0034449,2025-05-06,PR0050,CN004,2.32,2.32,0,Billable Delivery,184,77,426.88,178.64
TE0034450,2025-05-07,PR0050,CN004,3.13,3.13,0,Billable Delivery,184,77,575.92,241.01
TE0034451,2025-05-08,PR0050,CN004,2.87,2.87,0,Billable Delivery,184,77,528.08,220.99
TE0034452,2025-05-09,PR0050,CN004,2.29,2.29,0,Billable Delivery,184,77,421.36,176.33
TE0034453,2025-05-12,PR0050,CN004,2.53,2.53,0,Billable Delivery,184,77,465.52,194.81
TE0034454,2025-05-14,PR0050,CN004,1.67,1.67,0,Billable Delivery,184,77,307.28,128.59
TE0034455,2025-05-15,PR0050,CN004,2.44,2.44,0,Billable Delivery,184,77,448.96,187.88
TE0034456,2025-05-16,PR0050,CN004,1.62,1.62,0,Billable Delivery,184,77,298.08,124.74
TE0034457,2025-05-20,PR0050,CN004,2.35,0,2.35,Admin,0,77,0.0,180.95
TE0034458,2025-05-21,PR0050,CN004,3.06,3.06,0,Billable Delivery,184,77,563.04,235.62
TE0034459,2025-05-23,PR0050,CN004,4.34,4.34,0,Billable Delivery,184,77,798.56,334.18
TE0034460,2025-05-26,PR0050,CN004,3.1,3.1,0,Billable Delivery,184,77,570.4,238.7
TE0034461,2025-05-28,PR0050,CN004,3.2,3.2,0,Billable Delivery,184,77,588.8,246.4
TE0034462,2025-06-02,PR0050,CN004,4.34,4.34,0,Billable Delivery,184,77,798.56,334.18
TE0034463,2025-06-03,PR0050,CN004,2.25,2.25,0,Billable Delivery,184,77,414.0,173.25
TE0034464,2025-06-04,PR0050,CN004,1.67,0,1.67,Internal,0,77,0.0,128.59
TE0034465,2025-06-05,PR0050,CN004,2.39,2.39,0,Billable Delivery,184,77,439.76,184.03
TE0034466,2025-06-06,PR0050,CN004,1.61,1.61,0,Billable Delivery,184,77,296.24,123.97
TE0034467,2025-06-09,PR0050,CN004,1.15,1.15,0,Billable Delivery,184,77,211.6,88.55
TE0034468,2025-06-10,PR0050,CN004,3.65,3.65,0,Billable Delivery,184,77,671.6,281.05
TE0034469,2025-06-11,PR0050,CN004,0.5,0.5,0,Billable Delivery,184,77,92.0,38.5
TE0034470,2025-06-12,PR0050,CN004,1.78,1.78,0,Billable Delivery,184,77,327.52,137.06
TE0034471,2025-06-13,PR0050,CN004,1.74,1.74,0,Billable Delivery,184,77,320.16,133.98
TE0034472,2025-06-16,PR0050,CN004,0.5,0.5,0,Billable Delivery,184,77,92.0,38.5
TE0034473,2025-06-17,PR0050,CN004,1.78,1.78,0,Billable Delivery,184,77,327.52,137.06
TE0034474,2025-06-19,PR0050,CN004,1.41,1.41,0,Billable Delivery,184,77,259.44,108.57
TE0034475,2025-06-20,PR0050,CN004,1.45,1.45,0,Billable Delivery,184,77,266.8,111.65
TE0034476,2025-06-23,PR0050,CN004,4.0,4.0,0,Billable Delivery,184,77,736.0,308.0
TE0034477,2025-06-24,PR0050,CN004,3.31,3.31,0,Billable Delivery,184,77,609.04,254.87
TE0034478,2025-06-25,PR0050,CN004,2.04,2.04,0,Billable Delivery,184,77,375.36,157.08
TE0034479,2025-06-27,PR0050,CN004,0.5,0.5,0,Billable Delivery,184,77,92.0,38.5
TE0034480,2025-06-30,PR0050,CN004,1.65,1.65,0,Billable Delivery,184,77,303.6,127.05
TE0034481,2025-07-01,PR0050,CN004,2.63,2.63,0,Billable Delivery,184,77,483.92,202.51
TE0034482,2025-07-02,PR0050,CN004,0.68,0.68,0,Billable Delivery,184,77,125.12,52.36
TE0034483,2025-07-07,PR0050,CN004,2.51,0,2.51,Internal,0,77,0.0,193.27
TE0034484,2025-07-08,PR0050,CN004,0.5,0.5,0,Billable Delivery,184,77,92.0,38.5
TE0034485,2025-07-09,PR0050,CN004,2.31,2.31,0,Billable Delivery,184,77,425.04,177.87
TE0034486,2025-07-10,PR0050,CN004,2.1,2.1,0,Billable Delivery,184,77,386.4,161.7
TE0034487,2025-07-11,PR0050,CN004,1.78,1.78,0,Billable Delivery,184,77,327.52,137.06
TE0034488,2025-07-14,PR0050,CN004,2.87,2.87,0,Billable Delivery,184,77,528.08,220.99
TE0034489,2025-07-15,PR0050,CN004,3.24,3.24,0,Billable Delivery,184,77,596.16,249.48
TE0034490,2025-07-16,PR0050,CN004,2.34,2.34,0,Billable Delivery,184,77,430.56,180.18
TE0034491,2025-07-17,PR0050,CN004,1.86,1.86,0,Billable Delivery,184,77,342.24,143.22
TE0034492,2025-07-21,PR0050,CN004,1.95,1.95,0,Billable Delivery,184,77,358.8,150.15
TE0034493,2025-07-22,PR0050,CN004,2.0,2.0,0,Billable Delivery,184,77,368.0,154.0
TE0034494,2025-07-23,PR0050,CN004,2.19,0,2.19,Admin,0,77,0.0,168.63
TE0034495,2025-07-24,PR0050,CN004,2.87,2.87,0,Billable Delivery,184,77,528.08,220.99
TE0034496,2025-07-25,PR0050,CN004,0.53,0,0.53,Rework,0,77,0.0,40.81
TE0034497,2025-07-28,PR0050,CN004,2.07,2.07,0,Billable Delivery,184,77,380.88,159.39
TE0034498,2025-07-29,PR0050,CN004,3.37,3.37,0,Billable Delivery,184,77,620.08,259.49
TE0034499,2025-08-01,PR0050,CN004,1.42,1.42,0,Billable Delivery,184,77,261.28,109.34
TE0034500,2025-08-04,PR0050,CN004,3.28,3.28,0,Billable Delivery,184,77,603.52,252.56
TE0034501,2025-08-05,PR0050,CN004,1.55,1.55,0,Billable Delivery,184,77,285.2,119.35
TE0034502,2025-08-06,PR0050,CN004,1.85,1.85,0,Billable Delivery,184,77,340.4,142.45
TE0034503,2025-08-07,PR0050,CN004,2.3,2.3,0,Billable Delivery,184,77,423.2,177.1
TE0034504,2025-08-08,PR0050,CN004,1.62,1.62,0,Billable Delivery,184,77,298.08,124.74
TE0034505,2025-08-11,PR0050,CN004,3.29,3.29,0,Billable Delivery,184,77,605.36,253.33
TE0034506,2025-08-12,PR0050,CN004,1.18,1.18,0,Billable Delivery,184,77,217.12,90.86
TE0034507,2025-08-13,PR0050,CN004,2.15,2.15,0,Billable Delivery,184,77,395.6,165.55
TE0034508,2025-08-14,PR0050,CN004,1.82,1.82,0,Billable Delivery,184,77,334.88,140.14
TE0034509,2025-08-18,PR0050,CN004,1.93,1.93,0,Billable Delivery,184,77,355.12,148.61
TE0034510,2025-08-20,PR0050,CN004,0.5,0.5,0,Billable Delivery,184,77,92.0,38.5
TE0034511,2025-08-21,PR0050,CN004,2.31,2.31,0,Billable Delivery,184,77,425.04,177.87
TE0034512,2025-08-22,PR0050,CN004,3.47,3.47,0,Billable Delivery,184,77,638.48,267.19
TE0034513,2025-08-25,PR0050,CN004,2.81,2.81,0,Billable Delivery,184,77,517.04,216.37
TE0034514,2025-08-26,PR0050,CN004,1.59,1.59,0,Billable Delivery,184,77,292.56,122.43
TE0034515,2025-08-27,PR0050,CN004,2.94,2.94,0,Billable Delivery,184,77,540.96,226.38
TE0034516,2025-08-28,PR0050,CN004,0.5,0.5,0,Billable Delivery,184,77,92.0,38.5
TE0034517,2025-08-29,PR0050,CN004,1.67,1.67,0,Billable Delivery,184,77,307.28,128.59
TE0034518,2025-09-02,PR0050,CN004,1.86,1.86,0,Billable Delivery,184,77,342.24,143.22
TE0034519,2025-09-03,PR0050,CN004,3.69,3.69,0,Billable Delivery,184,77,678.96,284.13
TE0034520,2025-09-04,PR0050,CN004,1.22,1.22,0,Billable Delivery,184,77,224.48,93.94
TE0034521,2025-09-09,PR0050,CN004,2.1,2.1,0,Billable Delivery,184,77,386.4,161.7
TE0034522,2025-09-10,PR0050,CN004,3.15,3.15,0,Billable Delivery,184,77,579.6,242.55
TE0034523,2025-09-11,PR0050,CN004,1.63,1.63,0,Billable Delivery,184,77,299.92,125.51
TE0034524,2025-09-12,PR0050,CN004,1.23,1.23,0,Billable Delivery,184,77,226.32,94.71
TE0034525,2025-09-15,PR0050,CN004,0.67,0.67,0,Billable Delivery,184,77,123.28,51.59
TE0034526,2025-09-17,PR0050,CN004,2.19,2.19,0,Billable Delivery,184,77,402.96,168.63
TE0034527,2025-09-18,PR0050,CN004,1.58,1.58,0,Billable Delivery,184,77,290.72,121.66
TE0034528,2025-09-19,PR0050,CN004,3.59,3.59,0,Billable Delivery,184,77,660.56,276.43
TE0034529,2025-09-23,PR0050,CN004,1.57,1.57,0,Billable Delivery,184,77,288.88,120.89
TE0034530,2025-09-25,PR0050,CN004,0.64,0.64,0,Billable Delivery,184,77,117.76,49.28
TE0034531,2025-09-26,PR0050,CN004,3.23,3.23,0,Billable Delivery,184,77,594.32,248.71
TE0034532,2025-09-29,PR0050,CN004,2.06,0,2.06,Rework,0,77,0.0,158.62
TE0034533,2025-09-30,PR0050,CN004,4.61,4.61,0,Billable Delivery,184,77,848.24,354.97
TE0034534,2025-10-01,PR0050,CN004,2.62,2.62,0,Billable Delivery,184,77,482.08,201.74
TE0034535,2025-10-02,PR0050,CN004,0.91,0.91,0,Billable Delivery,184,77,167.44,70.07
TE0034536,2025-10-03,PR0050,CN004,1.91,1.91,0,Billable Delivery,184,77,351.44,147.07
TE0034537,2025-10-06,PR0050,CN004,4.26,0,4.26,Rework,0,77,0.0,328.02
TE0034538,2025-10-08,PR0050,CN004,1.11,1.11,0,Billable Delivery,184,77,204.24,85.47
TE0034539,2025-10-13,PR0050,CN004,0.5,0.5,0,Billable Delivery,184,77,92.0,38.5
